# 2006 6 3 14 12 39.81  -7.9142 110.4738    9.39   1.54 0  0 0 1
WAN   6.82    0.7  S
TRI   2.73    1    P
TRI   5.26    0.7  S
RAT   2.31    1    P
RAT   4.23    0.7  S
PEL   3.49    0.7  P
PEL   6.99    0.7  S
PAL   3.13    1    P
PAL   5.78    0.7  S
NGL   4.80    0.7  P
NGL   8.87    0.5  S
BUM   4.72    0.7  P
BUM   8.54    0.7  S
# 2006 6 6 14 30 28.27  -7.9867 110.4132    7.99   1.77 0 0 0 450
WON   3.01    0    P
WON   5.18    0.7  S
WAN   3.65    0    P
WAN   6.12    0.7  S
TRI   3.78    0    P
TRI   6.94    0.7  S
RAT   2.40    0    P
PEL   4.51    0    P
PEL   7.91    0.7  S
PAL   2.52    0    P
PAL   4.35    0.7  S
NGL   4.68    0    P
NGL   8.30    0.7  S
BUM   5.42    0.7  P
BUM   9.65    0.7  S
# 2006 6 6 15 2  7.65  -8.0025 110.4073   14.33   1.63 0 0 0 451
WON   3.85   1     P
WON   6.84   0.7   S
WAN   4.31   1     P
WAN   7.65   0.7   S
TRI   4.32   1     P
TRI   7.19   0.5   S
RAT   3.14   1     P
RAT   5.60   0.7   S
PEL   4.95   1     P
PEL   8.92   0.7   S
PAL   3.32   1     P
PAL   5.96   0.7   S
NGL   5.17   1     P
NGL   9.16   0.7   S
BUM   5.53   1     P
BUM   10.07  0.7   S
# 2006 6 6 15 17 11.09  -7.9782 110.4102    7.34   1.25 0 0 0 452
WON   2.83    1    P
WON   4.91    0.7  S
WAN   3.55    1    P
WAN   6.14    0.7  S
TRI   3.65    1    P
RAT   2.47    1    P
RAT   4.40    0.7  S
PEL   4.31    1    P
PEL   7.79    0.7  S
PAL   2.53    1    P
PAL   4.43    0.7  S
NGL   4.57    1    P
NGL   7.88    0.7  S
BUM   5.31    1    P
BUM   9.67    0.7  S
# 2006 6 6 15 25 43.98  -7.9228 110.4935    8.33   0.24 0 0 0 453
WON   2.58     1   P
WON   4.04     0.7 S
WAN   2.00     1   P
WAN   3.18     0.7 S
PAL   2.52     1   P
PAL   4.31     0.7 S
NGL   2.96     1   P
NGL   5.01     0.7 S
DES   4.80     1   P
# 2006 6 6 15 54 46.60  -7.9142 110.4827    3.63   0.54 0 0 0 454
WON   1.07     1   P
WON   2.57     0.7 S
WAN   0.97     1   P
WAN   2.66     0.7 S
PEL   5.76     1   P
PAL   1.99     1   P
PAL   4.04     0.7 S
# 2006 6 6 15 55  5.13  -7.8955 110.4840    7.35   0.34 0 0 0 455
WON   1.97      1   P
WON   3.48      0.7 S
WAN   1.87      1   P
WAN   3.40      0.7 S
PAL   2.80      0.7 P
PAL   5.07      0.7 S
NGL   2.58      0.7 P
NGL   4.34      0.7 S
# 2006 6 6 15 55 47.98  -7.8935 110.4838    7.28   0.47 0 0 0 456
WON   1.97   1   P
WON   3.46   0.7 S
WAN   1.86   1   P
WAN   3.33   0.7 S
PAL   2.86   1   P
PAL   5.14   0.7 S
NGL   2.50   0.7 P
NGL   4.36   0.7 S
# 2006 6 6 15 58 32.06  -7.8918 110.4852    7.39   0.68 0 0 0 457
WON   2.01  1     P
WON   3.52  0.7   S
WAN   1.88  1     P
WAN   3.33  0.7   S
PAL   2.94  1     P
PAL   5.21  0.7   S
NGL   2.39  0.7   P
NGL   4.41  0.7   S
# 2006 6 6 16 15 31.81  -7.9642 110.3887    7.08   1.22 0 0 0 458
WON  2.37   0.7   P
WON  4.52   0.7   S
WAN  3.89   1     P
WAN  7.01   0.7   S
TRI  2.73   1     P
TRI  5.51   0.7   S
RAT  1.98   0.7   P
PEL  3.73   0.7   P
PEL  6.92   0.7   S
PAL  3.02   1     P
PAL  5.38   0.7   S
NGL  4.07   0.7   P
NGL  8.89   0.7   S
BUM  4.83   0.7   P
BUM  8.90   0.7   S
# 2006 6 6 16 20 23.82  -7.9385 110.4552    8.92   0.90 0 0 0 459
WON   2.28    1    P
WON   4.00    0.7  S
WAN   2.58    1    P
WAN   4.57    0.7  S
TRI   4.60    1    P
TRI   7.32    0.7  S
RAT   3.64    0.7  P
RAT   6.61    0.7  S
PEL   4.55    1    P
PEL   8.05    0.7  S
PAL   2.61    1    P
PAL   4.11    0.7  S
NGL   3.41    1    P
NGL   5.70    0.7  S
# 2006 6 6 16 26 50.24  -7.9575 110.4597   10.82   0.77 0 0 0 460
WON   2.48    1    P
WAN   2.96    1    P
WAN   4.83    0.7  S
TRI   4.64    1    P
TRI   8.00    0.7  S
RAT   3.59    0.7  P
RAT   6.32    0.7  S
PEL   4.79    1    P
PEL   8.59    0.7  S
PAL   2.64    1    P
PAL   4.38    0.7  S
NGL   3.97    1    P
NGL   6.75    0.7  S
DES   5.63    0.7  P
BUM   6.30    2    P
BUM  11.11    0.7  S
# 2006 6 6 16 28 25.98  -7.9517 110.4648   11.02   1.17 0 0 0 461
WON   2.47     1    P
WAN   2.96     1    P
WAN   4.79   0.7    S
TRI   4.63     1    P
TRI   8.26   0.7    S
RAT   3.67     1    P
PEL   4.77     1    P
PEL   8.49   0.7    S
PAL   2.61     1    P
PAL   4.32   0.7    S
NGL   3.94     1    P
NGL   6.56   0.7    S
DES   5.58   0.7    P
BUM   6.36   0.7    P
BUM  11.19   0.7    S
# 2006 6 6 17 10 47.45  -7.8825 110.5498    5.26   1.19 0 0 0 462
WON   2.88   0.7    P
WON   5.41   0.7    S
WAN   1.41   1      P
WAN   2.54   0.7    S
RAT   5.85   0.7    P
PEL   5.77   0.7    P
PEL  10.61   0.7    S
PAL   3.50   1      P
PAL   6.05   0.7    S
NGL   1.34   0.7    P
NGL   2.39   0.7    S
DES   3.73   1      P
DES   6.65   0.7    S
BUM   8.11   0.7    P
BUM  14.44   0.7    S
# 2006 6 6 17 12 24.34  -7.8670 110.4892    7.82   0.12 0 0 0 463
WON   2.08   0.7    P
WAN   2.71   0.7    P
WAN   3.79   0.7    S
PAL   2.99   0.7    P
NGL   2.61   0.7    P
NGL   3.70   0.7    S
DES   4.73   0.7    P
DES   7.99   0.7    S
# 2006 6 6 17 26 59.63  -7.9683 110.4065    6.24   0.65 0 0 0 464
WON   2.58   1      P
WON   4.55   0.7    S
WAN   3.42   1      P
WAN   6.01   0.7    S
TRI   3.44   1      P
RAT   2.47   1      P
RAT   4.30   0.7    S
PEL   3.97   0.7    P
PEL   7.21   0.7    S
PAL   2.54   1      P
PAL   4.29   0.7    S
NGL   4.42   1      P
NGL   7.63   0.7    S
BUM   5.17   0.7    P
BUM   9.45   0.7    S
# 2006 6 6 17 28 10.95  -7.9040 110.5132   10.07   0.54 0 0 0 465
WON   2.70  0       P
WON   4.45  0.7     S
WAN   2.24  1       P
WAN   3.73  0.7     S
PEL   5.35  0.7     P
PEL   9.49  0.7     S
PAL   3.01  1       P
PAL   5.07  0.7     S
NGL   2.84  1       P
NGL   4.66  0.7     S
DES   4.63  1       P
DES   7.75  0.7     S
# 2006 6 6 17 34 38.14  -7.9378 110.4628    9.55   0.94 0 0 0 466
WON   2.27   0.7    P
WON   4.01   0.7    S
WAN   2.53   1      P
WAN   4.60   0.7    S
TRI   4.51   1      P
TRI   8.01   0.7    S
RAT   3.70   0.7    P
RAT   6.66   0.7    S
PEL   4.50   1      P
PEL   8.15   0.7    S
PAL   2.50   1      P
PAL   4.43   0.7    S
NGL   3.40   1      P
NGL   5.89   0.7    S
BUM   6.23   1      P
BUM  11.24   0.7    S
# 2006 6 6 17 39 28.03  -7.9188 110.4920    9.13   0.72 0 0 0 467
WON   2.41    1      P
WON   4.09    0.7    S
WAN   2.30    1      P
WAN   4.05    0.7    S
PEL   4.81    0.7    P
PEL   9.01    0.7    S
PAL   2.55    1      P
PAL   4.37    0.7    S
NGL   3.10    0.7    P
NGL   4.67    0.7    S
DES   4.73    1      P
BUM   6.76    1      P
BUM  11.91    0.7    S
# 2006 6 6 17 49 56.02  -7.9510 110.4237   13.92   0.69 0 0 0 468
WON   3.30   1        P
WON   5.50   0.7      S
WAN   3.60   1        P
WAN   6.82   0.7      S
TRI   4.31   1        P
RAT   3.44   0.7      P
RAT   6.33   0.7      S
PEL   4.61   0.7      P
PEL   7.50   0.7      S
PAL   2.98   0.7      P
PAL   5.75   0.7      S
NGL   4.24   1        P
NGL   7.77   0.7      S
BUM   5.56   1        P
BUM  10.40   0.7      S
# 2006 6 6 17 50 27.41  -7.9142 110.5237    7.57   0.81 0 0 0 469
WON   2.67   1       P
WON   4.50   0.7     S
WAN   1.96   1       P
WAN   3.02   0.7     S
PEL   5.49   1       P
PEL   9.86   0.7     S
PAL   2.79   1       P
PAL   4.47   0.7     S
DES   4.77   1       P
DES   8.15   0.7     S
# 2006 6 6 17 56 13.16  -8.0008 110.3725    5.19   0.99 0 0 0 470
WON   3.19    0.7    P
WON   5.76    0.7    S
WAN   4.37    1      P
WAN   8.11    0.7    S
TRI   2.88    0.7    P
TRI   5.53    0.7    S
RAT   1.41    0.7    P
RAT   2.50    0.7    S
PEL   4.21    1      P
PEL   7.69    0.7    S
PAL   3.07    0.7    P
PAL   5.64    0.7    S
NGL   5.36    0.5     P
NGL   9.58    0.7    S
BUM   4.68    1      P
BUM   8.69    0.7    S
# 2006 6 6 18 28 25.79  -7.8243 110.4955    9.57   0.65 0 0 0 471
WON   2.89    0      P
WON   5.07    0.7    S
WAN   2.72    0      P
WAN   4.78    0.7    S
PEL   5.02    0.7    P
PEL   8.04    0.7    S
NGL   2.93    0.7    P
NGL   4.89    0.7    S
DES   3.96    0      P
DES   6.97    0.7    S
# 2006 6 6 18 40 10.24  -7.9688 110.4238    8.51   1.88 0 0 0 472
WON   2.63    1      P
WON   4.60    0.7    S
WAN   3.35    1      P
WAN   5.58    0.7    S
TRI   3.81    1      P
TRI   6.90    0.5    S
RAT   2.76    1      P
RAT   4.83    0.7    S
PEL   4.31    1      P
PEL   7.76    0.7    S
PAL   2.54    1      P
PAL   4.35    0.7    S
NGL   4.34    1      P
NGL   7.57    0.7    S
BUM   5.55    1      P
BUM   9.84    0.7    S
# 2006 6 6 18 42 20.01  -7.9628 110.4148    6.36   1.14 0 0 0 473
WON   2.48    1      P
WON   3.91    0.7    S
WAN   3.23    1      P
WAN   5.81    0.7    S
TRI   3.69    1      P
RAT   2.62    1      P
RAT   4.71    0.7    S
PEL   4.06    0.7    P
PEL   7.39    0.7    S
PAL   2.41    1      P
PAL   4.22    0.7    S
NGL   4.21    1      P
NGL   7.39    0.7    S
BUM   5.38    1      P
BUM   9.70    0.7    S
# 2006 6 6 19 2 38.63  -7.9323 110.4598    9.31   0.52 0 0 0 474
WON   2.26    1        P
WON   3.97    0.7      S
WAN   2.56    1        P
WAN   4.53    0.7      S
PEL   4.48    1        P
PEL   8.05    0.7      S
PAL   2.54    1        P
PAL   4.27    0.7      S
NGL   3.38    1        P
NGL   5.90    0.7      S
# 2006 6 6 19 8 44.53  -7.8855 110.5147   14.00   0.69 0 0 0 475
WON   3.39    0.7     P
WON   5.45    0.7     S
WAN   3.14      1     P
WAN   5.21    0.7     S
TRI   5.92    0.7     P
TRI  10.30    0.7     S
RAT   5.34    0.7     P
PEL   5.10    0.7     P
PEL   9.42    0.7     S
PAL   3.67    0.7     P
PAL   6.32    0.7     S
NGL   3.36    0.7     P
NGL   5.21    0.7     S
DES 4.44      1       P
# 2006 6 6 19 20 19.00  -7.9787 110.3995    7.02   0.86 0 0 0 476
WON   2.69   1     P
WON   4.83   0.7   S
WAN   3.73   1     P
WAN   6.72   0.7   S
TRI   3.37   1     P
TRI   6.29   0.7   S
RAT   2.23   0.7   P
RAT   3.99   0.7   S
PEL   4.15   1     P
PEL   7.78   0.7   S
PAL   2.73   1     P
PAL   4.68   0.7   S
NGL   4.33   0.7   P
NGL   8.63   0.7   S
BUM   5.21   1     P
BUM   8.96   0.7   S 
# 2006 6 6 19 20 19.00  -7.9747 110.4002    7.02   0.92 0 0 0 477
WON   2.68    1    P
WON   4.75    0.7  S
WAN   3.72    1    P
WAN   6.82    0.7  S
TRI   3.36    1    P
RAT   2.27    0.7  P
RAT   4.00    0.7  S
PEL   4.14    1    P
PEL   7.54    0.7  S
PAL   2.73    1    P
PAL   4.66    0.7  S
NGL   4.37    1    P
NGL   8.61    0.7  S
DES   7.01    1    P
BUM   5.21    0.7  P
BUM   9.47    0.7  S
# 2006 6 6 19 34 27.01  -7.8612 110.5408    3.88   0.36 0 0 0 478
WON   2.72    0.7  P
WON   5.07    0.7  S
WAN   1.44    0.7  P
WAN   2.69    0.7  S
RAT  10.36    0.7  S
PAL   3.61    0.7  P
PAL   6.71    0.7  S
NGL   0.93    0.7  P
NGL   1.89    0.7  S
DES 3.40      0.5  P
DES   6.20    0.7  S
# 2006 6 6 19 51 32.77  -7.9320 110.4693    8.95   0.54 0 0 0 479
WON   2.43    1     P
WON   3.96    0.7   S
WAN   2.33    1     P
WAN   4.27    0.7   S
PEL   4.76    0.7   P
PEL   8.20    0.7   S
PAL   2.35    1     P
PAL   4.26    0.7   S
NGL   3.19    1     P
NGL   5.59    0.7   S
# 2006 6 6 19 58  6.33  -7.9393 110.4825   12.77   3.17 0 0 0 480
WON   2.78    1     P
WAN   3.05    1     P
WAN   4.56    0.7   S
TRI   4.99    1     P
TRI   9.07    0.7   S
RAT   4.22    1     P
PEL   5.01    1     P
PEL   8.73    0.7   S
PAL   3.03    1     P
PAL   4.95    0.7   S
NGL   3.91    1     P
NGL   6.28    0.7   S
DES   5.43    1     P
BUM   6.69    1     P
BUM  11.71    0.7   S
# 2006 6 6 20 14 14.75  -7.8830 110.5018   13.15   0.67 0 0 0 481
WON   3.26    1     P
WON   5.10    0.7   S
WAN   3.03    0.7   P
WAN   5.18    0.7   S
RAT   5.15    0.7   P
PEL   5.25    1     P
PEL   8.59    0.5   S
PAL   3.64    1     P
PAL   6.11    0.7   S
NGL   3.29    1     P
NGL   4.93    0.7   S
DES   4.37    1     P
# 2006 6 6 20 17 47.65  -7.8885 110.4562    8.38   1.32 0 0 0 482
WON   1.97   1      P
WON   3.12   0.7    S
WAN   2.52   1      P
WAN   4.50   0.7    S
TRI   4.64   0.7    P
TRI   8.16   0.7    S
RAT   4.25   0.7    P
RAT   7.61   0.7    S
PEL   4.03   1      P
PEL   6.86   0.5    S
PAL   3.22   1      P
PAL   5.70   0.7    S
NGL   2.96   1      P
NGL   5.07   0.7    S
BUM   6.21   1      P
BUM  10.45   0.7    S
# 2006 6 6 20 30 46.82  -7.9672 110.3937    4.57   1.67 0 0 0 483
WON   2.36  1    P
WON   4.34  0.7  S
WAN   3.58  1    P
WAN   6.35  0.7  S
TRI   3.12  1    P
RAT   2.06  1    P
PEL   3.87  1    P
PEL   6.76  0.7  S
PAL   2.57  1    P
NGL   4.59  0.7  P
NGL   8.40  0.7  S
BUM   4.95  1    P
BUM   9.19  0.7  S
# 2006 6 6 20 38 35.84  -7.9412 110.4918   13.27   1.08 0 0 0 484
WON   2.97   1    P
WAN   3.01   1    P
WAN   4.92   0.7  S
TRI   5.27   0.7  P
TRI   9.25   0.7  S
RAT   4.36   1    P
PEL   5.17   1    P
PAL   3.04   1    P
PAL   5.00   0.7  S
NGL   3.79   1    P
NGL   6.06   0.7  S
DES   5.28   1    P
BUM   6.97   1    P
BUM  12.00   0.7  S
# 2006 6 6 20 57 16.84  -7.8710 110.5397    7.09   1.01 0 0 0 485
WON   3.01   0.7  P
WON   5.40   0.7  S
WAN   1.68     1  P
WAN   2.87   0.7  S
PEL   5.89     1  P
PEL   9.58   0.7  S
PAL   3.73   0.7  P
PAL   6.48   0.7  S
NGL   1.65     1  P
NGL   2.72   0.7  S
DES   3.88     1  P
DES   6.69   0.7  S
# 2006 6 6 21 9  2.87  -7.8885 110.4775   12.98   0.84 0 0 0 486
WON   2.65      1   P
WAN   3.05      1   P
WAN   5.02      0.7 S
TRI   5.22      0.5 P
PEL   4.69      1   P
PEL   8.01      0.7 S
PAL   3.61      1   P
PAL   5.97      0.7 S
NGL   3.49      1   P
NGL   5.71      0.7 S
DES   4.69      1   P
# 2006 6 6 21 10 54.22  -7.9283 110.4972   11.19   0.81 0 0 0 487
WON   2.73     1    P
WON   4.69     0.7  S
WAN   2.44     1    P
WAN   4.42     0.7  S
TRI   5.14     0.7  P
TRI   9.41     0.7  S
PEL   4.96     0.7  P
PAL   2.71     1    P
PAL   4.76     0.7  S
NGL   3.06     0    P
NGL   5.39     0.7  S
BUM   6.92     0.7  P
BUM  11.97     0.5  S
# 2006 6 6 21 13 42.84  -7.8720 110.5427    5.69   0.34 0 0 0 488
WON   2.86    1    P
WON   5.11    0.7  S
WAN   1.47    1    P
WAN   2.70    0.7  S
PAL   3.50    0.7  P
PAL   6.33    0.7  S
NGL   1.44    1    P
NGL   2.47    0.7  S
DES   3.68    0.7  P
DES   6.45    0.7  S
# 2006 6 6 21 30 11.92  -7.8978 110.5257    9.23   0.38 0 0 0 489
WON   2.85    1       P
WON   5.00    0.7     S
WAN   1.99    1       P
WAN   3.65    0.7     S
PAL   3.12    0.7     P
PAL   5.39    0.7     S
NGL   3.82    0.7     S
# 2006 6 6 21 32 27.09  -7.9420 110.4635    9.45   2.16 0 0 0 490
WON   2.42    1     P
WON   4.29    0.5   S
WAN   2.60    1     P
WAN   4.28    0.7   S
TRI   4.53    1     P
TRI   7.47    0.5   S
RAT   3.65    1     P
PEL   4.57    1     P
PEL   8.34    0.7   S
PAL   2.48    1     P
PAL   4.33    0.7   S
NGL   3.43    1     P
NGL   6.04    0.7   S
BUM   6.18    1     P
BUM  11.18    0.7   S
# 2006 6 6 21 46 27.70  -7.9217 110.5260    8.49   0.65 0 0 0 491
WON   2.86   1      P
WON   5.09   0.7    S
WAN   1.87   1      P
WAN   3.36   0.7    S
PAL   2.77   0.7    P
PAL   4.59   0.7    S
NGL   2.39   1      P
NGL   4.14   0.7    S
# 2006 6 6 22 10 15.35  -7.9518 110.4570    8.88   0.82 0 0 0 492
WON   2.41   1     P
WON   4.30   0.7   S
WAN   2.49   1     P
WAN   4.61   0.7   S
RAT   3.64   1     P
RAT   6.35   0.7   S
PEL   4.62   1     P
PEL   8.40   0.7   S
PAL   2.27   1     P
PAL   4.13   0.7   S
BUM   6.16   0.7   P
BUM    10.92 0.5   S
# 2006 6 6 22 19 28.22  -7.8845 110.5347    4.10  -0.26 0 0 0 493
WON   2.50     1   P
WON   4.81     0.7 S
WAN   1.00     1   P
WAN   2.11     0.7 S
PAL   3.04     0.7 P
PAL   5.57     0.7 S
NGL   1.29     1   P
NGL   2.16     0.7 S
# 2006 6 6 23 3 28.08  -7.8988 110.4512   10.47   0.68 0 0 0 494
WON   2.23    1     P
WON   3.86    0.7   S
WAN   2.77    1     P
WAN   4.91    0.7   S
PAL   3.17    0.7   P
PAL   5.55    0.7   S
NGL   3.27    1     P
NGL   5.80    0.7   S
# 2006 6 6 23 4 47.96  -7.9348 110.4708   11.25   1.32 0 0 0 495
WON   2.55     1     P
WON   4.28     0.7   S
WAN   2.78     1     P
WAN   4.80     0.7   S
TRI   4.75     1     P
TRI   8.64     0.7   S
RAT   3.91     0.7   P
PEL   4.76     1     P
PEL   8.16     0.7   S
PAL   2.71     1     P
PAL   4.62     0.7   S
NGL   3.66     1     P
NGL   6.13     0.7   S
DES   5.17     0.7   P
BUM   6.41     1     P
BUM  11.35     0.7   S
# 2006 6 6 23 17 57.20  -7.9142 110.4943   12.05   0.53 0 0 0 496
WON   2.87    1    P
WON   5.00    0.7  S
WAN   2.60    1    P
WAN   4.60    0.7  S
PAL   2.98    1    P
PAL   5.23    0.7  S
NGL   3.11    0.7  P
NGL   5.13    0.7  S
# 2006 6 6 23 30 13.93  -7.9142 110.5237   13.78   1.05 0 0 0 497
WON   3.39    1      P
WON   5.71    0.7    S
WAN   3.04    1      P
WAN   5.18    0.7    S
PAL   3.45    1      P
PAL   5.79    0.7    S
NGL   3.18    0.7    P
NGL   5.13    0.7    S
DES   4.50    0.5    P
BUM  12.68    0.7    S
# 2006 6 6 23 33 50.17  -7.9925 110.3727    4.29   1.14 0 0 0 498
WON   2.87     0.7   P
WON   5.32     0.7   S
WAN   4.15     1     P
WAN   7.67     0.7   S
TRI   2.71     1     P
TRI   5.16     0.7   S
RAT   1.38     1     P
RAT   2.61     0.7   S
PAL   2.97     1     P
PAL   5.35     0.7   S
BUM   4.54     1     P
BUM   8.49     0.7   S
# 2006 6 6 23 37 48.46  -7.9215 110.4997   10.99   0.79 0 0 0 499
WON   2.73     0.7  P
WON   5.00     0.7  S
WAN   2.37      1   P
WAN   4.03     0.7  S
PAL   2.76       1  P
PAL   5.02     0.7  S
# 2006 6 7  0 12  3.54  -7.8910 110.5163    8.08   0.64 0 0 0 500
WON   2.63    1    P
WON   4.50    0.7  S
WAN   1.87    1    P
WAN   3.26    0.7  S
PAL   3.16    0.7  P
PAL   5.41    0.7  S
NGL   1.93    0.7  P
NGL   3.73    0.7  S
# 2006 6 7  0 28 56.66  -7.8960 110.4828    7.50   1.02 0 0 0 501
WON   2.03    1      P
WON   3.47    0.7    S
WAN   1.91    1      P
WAN   3.42    0.7    S
PAL   2.85    1      P
PAL   5.07    0.7    S
NGL   2.53    0.7    P
NGL   4.47    0.7    S
# 2006 6 7  0 32 41.48  -7.9635 110.4353   14.45   1.48 0 0 0 502
WON   3.37   1     P
WON   5.92   0.7   S
WAN   3.62   1     P
WAN   6.59   0.7   S
TRI   4.40   0.7   P
TRI   7.30   2     S
RAT   3.71   1     P
RAT   6.54   0.7   S
PEL   4.81   1     P
PEL   8.50   0.7   S
PAL   3.15   1     P
PAL   5.62   0.7   S
NGL   4.30   1     P
NGL   7.65   0.7   S
BUM   5.92   1     P
BUM  10.64   0.7   S
# 2006 6 7  0 39  4.88  -7.8972 110.4837    6.91   0.32 0 0 0 503
WON   1.96   1    P
WON   3.33   0.7  S
WAN   1.80   1    P
WAN   3.24   0.7  S
PAL   2.77   1    P
PAL   4.91   0.7  S
NGL   2.40   0.7  P
NGL   4.36   0.7  S
# 2006 6 7  1 2 39.16  -7.9373 110.4818    8.94   0.97 0 0 0 504
WON   2.46    1    P
WON   4.36    0.7  S
WAN   2.27    1    P
WAN   3.83    0.7  S
TRI   5.08    0.7  P
TRI   8.35    0.7  S
RAT   4.02    0.7  P
RAT   7.17    0.7  S
PEL   4.95    0.7  P
PEL   8.79    0.7  S
PAL   2.46    1    P
PAL   4.24    0.7  S
NGL   2.99    0.7  P
NGL   5.48    0.7  S
# 2006 6 6 22 40 53.83  -7.7875 110.5017    8.51   0.47 0 0 0 505
WON   3.70    1     P
WON   5.38    0.7   S
WAN   3.73    1     P
WAN   5.74    0.7   S
PAL   4.51    1     P
PAL   9.65    0.7   S
# 2006 6 7  1 34 19.07  -7.9515 110.4430    7.63   1.34 0 0 0 506
WON   2.27    0       P
WON   3.96    0.7     S
WAN   2.83    0       P
WAN   4.39    0.7     S
TRI   4.11    0       P
TRI   7.17    0.7     S
RAT   3.03    0.7     P
RAT   5.77    0.7     S
PEL   4.33    0       P
PEL   7.87    0.7     S
PAL   2.39    0       P
PAL   4.22    0.7     S
BUM   5.89    0.7     P
BUM  10.64    0.7     S
# 2006 6 7  1 49 44.43  -7.9430 110.4497    7.47   1.99 0 0 0 507
WON    2.14     0.7    P
WON    3.82     0.7    S
WAN   2.67      1      P
WAN   4.39      0.7    S
TRI   4.26      1      P
TRI   7.32      0.5      S
RAT   3.35      1      P
RAT   5.98      0.7    S
PEL   4.43      1      P
PEL   7.66      0.5    S
PAL   2.27      1      P
PAL   3.99      0.7    S
NGL   3.60      0.7    P
NGL   6.20      0.7    S
BUM   6.01      0.7    P
BUM  10.96      0.7    S
# 2006 6 7  1 52 25.04  -7.9455 110.4367    7.27   0.93 0 0 0 508
WON   2.24   1     P
WON   3.65   0.7   S
WAN   2.69   0.7   P
WAN   4.79   1.7   S
RAT   3.33   1     P
RAT   6.08   0.7   S
PAL   2.08   0.7   P
PAL   4.08   0.7   S
# 2006 6 7  1 57 47.48  -7.9782 110.4195    6.73   0.63 0 0 0 509
WON   2.59  0.7   P
WON   4.77  0.7   S
WAN 3.17    1     P
WAN   5.64  0.7   S
RAT   2.62  0.7   P
RAT   4.63  0.7   S
PEL   4.52  0.7   P
PEL   8.41  0.7   S
PAL 2.26    1     P
PAL   4.03  0.7   S
BUM   5.62  0.7   P
BUM   9.88  0.7   S
# 2006 6 7  2 17 40.44  -7.9528 110.4387    6.85   0.76 0 0 0 510
WON   2.11   1     P
WON   3.76   0.7   S
WAN   2.62   0.7   P
WAN   4.63   0.7   S
RAT   3.23   0.7   P
RAT   5.61   0.7   S
PEL   4.42   1     P
PEL   8.08   0.7   S
PAL   2.24   1     P
PAL   3.99   0.7   S
# 2006 6 7  3 1 27.32  -7.9288 110.4815    9.04   2.17 0 0 0 511
WON   2.44    1    P
WON   4.27    0.7  S
WAN   2.30    1    P
WAN   3.64    0.7  S
TRI   4.85    1    P
TRI   8.90    0.7  S
RAT   4.07    1    P
RAT   7.30    0.7  S
PEL   4.72    0.7  P
PEL   8.38    0.7  S
PAL   2.53    1    P
PAL   4.52    0.7  S
NGL   3.02    1    P
NGL   5.19    0.5  S
BUM   6.54    1    P
BUM  11.67    0.7  S
# 2006 6 7  3 23  3.10  -7.9428 110.4725   11.08   0.86 0 0 0 512
WON   2.83   0.7   P
WON   4.81   0.7   S
WAN   2.53   0.7   P
WAN   4.62   0.7   S
RAT   4.10   0.7   P
RAT   7.24   0.7   S
PAL   2.61   1     P
PAL   4.59   0.7   S
# 200 6 6 7  3 32 48.91  -7.9297 110.4822   10.89   0.69 0 0 0 513
WON   2.78  0.7     P
WON   4.64  0.7     S
WAN   2.69  1       P
WAN   4.12  0.7     S
RAT   4.45  0.7     P
RAT   7.51  0.5     S
PAL   2.88  1       P
PAL   4.71  0.7     S
NGL   2.84  0.7     P
NGL   5.57  0.7     S
# 2006 6 7  3 43 39.17  -7.9670 110.4518    9.18   0.68 0 0 0 514
WON   2.57  1      P
WON   4.38  0.7    S
WAN   2.76  1      P
WAN   4.86  0.7    S
TRI   4.64  0.7    P
TRI   8.02  0.7    S
RAT   3.17  0.7    P
RAT   5.75  0.7    S
PEL   4.60  0.7    P
PEL   8.66  0.7    S
PAL   2.58  1      P
PAL   4.11  0.7    S
# 2006 6 7  4 41 46.39  -7.9287 110.4740   10.43   0.48 0 0 0 515
WON   2.63  1      P
WON   4.45  0.7    S
WAN   2.49  1      P
WAN   4.31  0.7    S
RAT   4.21  0.7    P
RAT   7.34  0.7    S
PAL   2.77  1      P
PAL   4.69  0.7    S
NGL   3.23  0.7    P
NGL   5.41  0.7    S
# 2006 6 7  4 48 54.41  -7.9205 110.4862   10.85   0.80 0 0 0 516
WON   2.87   1     P
WON   4.52   0.7   S
WAN   2.45   1     P
WAN   4.18   0.7   S
RAT   4.49   0.7   P
RAT   8.00   0.7   S
PEL   4.98   1     P
PEL   8.67   0.7   S
PAL   2.86   1     P
PAL   4.99   0.7   S
NGL   2.93   0.7   P
NGL   5.20   0.7   S
# 2006 6 7  5 12 31.69  -7.9492 110.4660   11.19   1.10 0 0 0 517
WON   2.89   1      P
WON   4.77   0.7    S
WAN   2.80   1      P
WAN   5.05   0.7    S
TRI   4.68   0.7    P
TRI   8.16   0.7    S
RAT   3.88   0.7    P
RAT   6.86   0.7    S
PEL   4.75   0.7    P
PEL   8.64   0.7    S
PAL   2.55   1      P
PAL   4.53   0.7    S
NGL   3.47   1      P
NGL   6.23   0.7    S
BUM   6.20   0.7    P
BUM  11.48   0.7    S
# 2006 6 7  5 19 55.40  -7.9718 110.4478   10.23   0.68 0 0 0 518
WON   2.89   0.7    P
WON   5.08   0.7    S
WAN   3.04   1      P
WAN   5.32   0.7    S
PEL   4.77   0.7    P
PEL   8.63   0.5    S
PAL   2.36   1      P
PAL   4.20   0.7    S
