root,doydir,station,day,kind,nfiles,nbytes
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BE3,232,EDL,148,34279711
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BEB,232,SAM,96,38080512
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BF2,232,EDL,25,4114228
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BG1,232,EDL,154,36834922
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BG2,232,EDL,148,35369558
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BG3,232,EDL,148,54113507
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BGB,232,SAM,144,37302272
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BH1,232,EDL,148,31741971
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BH2,232,EDL,148,43622182
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BH3,232,EDL,148,35575337
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BI2,232,EDL,148,44818621
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BI3,232,EDL,236,27994544
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BI4,232,EDL,148,33923437
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BJ2,232,EDL,148,29010967
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BK1,232,EDL,148,28868720
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BK2,232,EDL,166,36447797
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BK3,232,EDL,148,32027034
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,BKB,232,SAM,145,68988928
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CE1,232,EDL,148,38644365
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CE2,232,EDL,148,29883114
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CE3,232,EDL,148,34485570
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CF1,232,EDL,148,43844555
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CF3,232,EDL,148,36754849
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CFB,232,SAM,144,57663488
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CG1,232,EDL,148,37366045
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CG2,232,EDL,148,44114524
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CG4,232,EDL,148,32448379
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CH1,232,EDL,148,37786086
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CH2,232,EDL,148,31174838
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CHB,232,SAM,147,47665152
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CI1,232,EDL,148,39032376
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CI2,232,EDL,148,30565017
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CI3,232,EDL,148,28914782
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CJ1,232,EDL,151,31090430
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CJ2,232,EDL,148,32407582
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CJ3,232,EDL,148,32392099
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CK1,232,EDL,148,53332035
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CK2,232,EDL,148,31237425
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CK3,232,EDL,148,29310174
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CK4,232,EDL,148,31062969
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,CK6,232,EDL,148,35518791
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DE1,232,EDL,148,30392849
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DEB,232,SAM,330,54300672
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DG1,232,EDL,148,36704648
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DH1,232,EDL,148,31158768
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DH2,232,EDL,148,35451222
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DH3,232,EDL,148,30790700
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DI1,232,EDL,148,33280759
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DI3,232,EDL,148,37869178
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DIB,232,SAM,144,43139072
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DJ1,232,EDL,148,29486731
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DJ2,232,EDL,148,30387378
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DJ3,232,EDL,148,30545053
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DK1,232,EDL,148,29818051
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DK2,232,EDL,148,29801818
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DK3,232,EDL,148,29326423
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DKB,232,SAM,144,45355008
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,DL1,232,EDL,148,30306199
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NG1,232,EDL,148,56253041
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NG2,232,EDL,148,50483332
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ1,232,EDL,148,28892877
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ2,232,EDL,148,29493571
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ3,232,EDL,148,31089534
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ4,232,EDL,148,29041402
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ5,232,EDL,148,29049539
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ6,232,EDL,148,38634736
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ7,232,EDL,148,28886843
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NJ8,232,EDL,148,32850990
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NK1,232,EDL,148,33051743
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NK3,232,EDL,148,31828141
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NK4,232,EDL,148,28961965
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NK5,232,EDL,148,29745023
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NK6,232,EDL,147,32441346
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NKB,232,SAM,856,35160064
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NL1,232,EDL,148,29661809
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NL2,232,EDL,148,34936355
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NL3,232,EDL,148,30122776
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NL4,232,EDL,148,29606041
/Volumes/Untitled/MERAMEX DATA,DOY 232_0905,NL5,232,EDL,148,31619561
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AE1,233,EDL,148,41226240
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AE2,233,EDL,148,28826480
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AE3,233,EDL,148,31599270
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AF1,233,EDL,148,48707211
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AF2,233,EDL,148,29407132
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AF4,233,EDL,148,48922541
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AFB,233,SAM,144,51499008
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AG1,233,EDL,148,30787339
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AG2,233,EDL,148,28974241
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AG4,233,EDL,148,29573431
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AH2,233,EDL,148,28840653
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AH3,233,EDL,148,33814545
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AH4,233,EDL,148,29419432
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AH5,233,EDL,148,30640021
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AHB,233,SAM,48,18812928
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AI1,233,EDL,127,23744493
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AI2,233,EDL,148,32158089
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AI3,233,EDL,148,33028985
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AI4,233,EDL,148,31465639
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AJ1,233,EDL,148,31699943
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AJ2,233,EDL,148,32026453
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AK1,233,EDL,148,40592263
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AK2,233,EDL,148,30000966
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AK4,233,EDL,148,30544549
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,AK5,233,EDL,148,38001785
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BE1,233,EDL,148,43094266
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BE2,233,EDL,148,40296740
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BE3,233,EDL,148,34884346
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BEB,233,SAM,96,38174720
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BF2,233,EDL,79,21555444
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BG1,233,EDL,148,36827957
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BG2,233,EDL,148,34069207
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BG3,233,EDL,148,53604428
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BGB,233,SAM,144,37228544
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BH1,233,EDL,148,32077879
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BH2,233,EDL,148,42704487
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BH3,233,EDL,148,32869761
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BI2,233,EDL,148,44397635
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BI3,233,EDL,264,29092364
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BI4,233,EDL,148,33847170
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BJ2,233,EDL,148,28998305
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BK1,233,EDL,148,28794999
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BK2,233,EDL,172,35419802
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BK3,233,EDL,148,31659209
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,BKB,233,SAM,145,69509120
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CE1,233,EDL,148,38022529
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CE2,233,EDL,148,29660495
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CE3,233,EDL,148,34587038
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CF1,233,EDL,148,39136096
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CF3,233,EDL,148,35818274
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CFB,233,SAM,144,57184256
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CG1,233,EDL,148,37455642
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CG2,233,EDL,148,44077637
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CG4,233,EDL,148,30950646
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CH1,233,EDL,148,38172429
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CH2,233,EDL,148,31686851
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CHB,233,SAM,135,45633536
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CI1,233,EDL,148,37557521
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CI2,233,EDL,148,30126757
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CI3,233,EDL,148,28938346
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CJ1,233,EDL,148,32874189
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CJ2,233,EDL,148,31846616
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CJ3,233,EDL,148,32595178
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CK1,233,EDL,148,48290791
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CK2,233,EDL,148,31662938
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CK3,233,EDL,148,29108426
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CK4,233,EDL,148,30532304
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,CK6,233,EDL,148,33556380
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DE1,233,EDL,148,30827029
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DEB,233,SAM,421,53252096
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DG1,233,EDL,148,36246738
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DGB,233,SAM,87,29822976
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DH1,233,EDL,148,30916839
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DH2,233,EDL,148,35107869
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DH3,233,EDL,148,30324642
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DI1,233,EDL,148,32414402
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DI3,233,EDL,148,38776037
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DIB,233,SAM,144,43024384
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DJ1,233,EDL,148,29710386
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DJ2,233,EDL,148,30079013
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DJ3,233,EDL,148,31007635
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DK1,233,EDL,148,29731258
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DK2,233,EDL,148,30372222
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DK3,233,EDL,148,29638875
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DKB,233,SAM,144,45600768
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,DL1,233,EDL,148,30305918
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NG1,233,EDL,148,56476031
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NG2,233,EDL,148,49225889
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ1,233,EDL,148,28843857
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ2,233,EDL,148,29574521
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ3,233,EDL,148,30937185
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ4,233,EDL,148,28974556
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ5,233,EDL,148,29420906
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ6,233,EDL,148,36751411
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ7,233,EDL,148,28905795
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NJ8,233,EDL,148,33983556
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NK1,233,EDL,151,32837875
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NK3,233,EDL,148,31403685
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NK4,233,EDL,148,28932139
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NK5,233,EDL,148,29913740
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NK6,233,EDL,147,33820595
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NKB,233,SAM,812,33988608
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NL1,233,EDL,148,30208793
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NL2,233,EDL,148,35072882
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NL3,233,EDL,148,30840458
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NL4,233,EDL,148,30626895
/Volumes/Untitled/MERAMEX DATA,DOY 233_0905,NL5,233,EDL,148,31995640
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AE1,234,EDL,148,41854256
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AE2,234,EDL,148,28908691
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AE3,234,EDL,148,31109268
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AF1,234,EDL,148,47681130
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AF2,234,EDL,148,29295510
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AF4,234,EDL,148,47676663
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AFB,234,SAM,144,52408320
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AG1,234,EDL,148,31064064
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AG2,234,EDL,148,28849322
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AG4,234,EDL,148,29747953
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AH2,234,EDL,148,28955788
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AH3,234,EDL,148,33851602
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AH4,234,EDL,148,29608329
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AH5,234,EDL,148,30571371
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AHB,234,SAM,48,18829312
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AI1,234,EDL,148,29643970
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AI2,234,EDL,148,34611087
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AI3,234,EDL,148,32175493
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AI4,234,EDL,148,32075656
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AJ1,234,EDL,148,31585969
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AJ2,234,EDL,148,32182340
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AK1,234,EDL,148,46023887
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AK2,234,EDL,148,29923595
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AK4,234,EDL,148,29689304
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,AK5,234,EDL,154,38523400
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BE1,234,EDL,148,43063958
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BE2,234,EDL,148,40687072
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BE3,234,EDL,148,33869901
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BEB,234,SAM,96,38055936
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BF2,234,EDL,43,10371126
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BG1,234,EDL,148,38493858
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BG2,234,EDL,148,33236563
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BG3,234,EDL,148,53899422
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BGB,234,SAM,144,37396480
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BH1,234,EDL,148,31621446
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BH2,234,EDL,133,38326843
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BH3,234,EDL,148,32743101
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BI2,234,EDL,148,44417363
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BI3,234,EDL,260,28553360
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BI4,234,EDL,148,33155968
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BJ2,234,EDL,148,29041839
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BK1,234,EDL,148,28804097
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BK2,234,EDL,166,34578913
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BK3,234,EDL,148,30699408
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,BKB,234,SAM,145,73732096
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CE1,234,EDL,148,37348461
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CE2,234,EDL,148,29787350
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CE3,234,EDL,148,35958966
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CF1,234,EDL,148,39319199
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CF3,234,EDL,148,38849932
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CFB,234,SAM,144,57536512
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CG1,234,EDL,148,37741979
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CG2,234,EDL,148,44687178
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CG4,234,EDL,148,32342026
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CH1,234,EDL,148,38605337
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CH2,234,EDL,148,31736791
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CI1,234,EDL,148,38461525
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CI2,234,EDL,148,30467518
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CI3,234,EDL,148,28960732
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CJ1,234,EDL,148,34122001
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CJ2,234,EDL,148,33694882
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CJ3,234,EDL,148,32932906
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CK1,234,EDL,148,47020213
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CK2,234,EDL,148,31680831
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CK3,234,EDL,148,29103433
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CK4,234,EDL,148,30753062
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,CK6,234,EDL,148,33529102
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DE1,234,EDL,148,30344725
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DEB,234,SAM,451,52850688
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DG1,234,EDL,148,36073385
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DH1,234,EDL,148,30934259
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DH2,234,EDL,148,34672750
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DH3,234,EDL,148,31786650
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DI1,234,EDL,139,29647782
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DI3,234,EDL,148,40918084
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DIB,234,SAM,144,42889216
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DJ1,234,EDL,148,29717422
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DJ2,234,EDL,148,31062067
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DJ3,234,EDL,148,30751121
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DK1,234,EDL,148,29558029
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DK2,234,EDL,148,30053139
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DK3,234,EDL,148,29417882
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DKB,234,SAM,144,45555712
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,DL1,234,EDL,148,30201357
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NG1,234,EDL,148,56771036
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NG2,234,EDL,148,41940128
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ1,234,EDL,148,28816305
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ2,234,EDL,148,29590191
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ3,234,EDL,148,31375298
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ4,234,EDL,148,29083777
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ5,234,EDL,148,29208885
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ6,234,EDL,148,39372434
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ7,234,EDL,148,29114671
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NJ8,234,EDL,148,34883473
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NK1,234,EDL,148,32494022
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NK3,234,EDL,148,31498337
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NK4,234,EDL,148,28951692
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NK5,234,EDL,148,30013401
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NK6,234,EDL,147,32404219
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NKB,234,SAM,815,36597760
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NL1,234,EDL,148,30200952
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NL2,234,EDL,148,34829116
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NL3,234,EDL,148,30138462
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NL4,234,EDL,148,30957822
/Volumes/Untitled/MERAMEX DATA,DOY 234_1005,NL5,234,EDL,148,31898604
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AE1,235,EDL,148,42427750
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AE2,235,EDL,148,28925111
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AE3,235,EDL,148,30675276
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AF1,235,EDL,148,49186588
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AF2,235,EDL,148,29368173
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AF4,235,EDL,148,48492609
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AFB,235,SAM,144,51798016
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AG1,235,EDL,148,30726492
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AG2,235,EDL,148,28919312
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AG4,235,EDL,148,29671400
/Volumes/Untitled/MERAMEX DATA,DOY 235_1005,AH2,235,EDL,148,28886448
