time,latitude,longitude,depth,rms,nphs,gap,dist,errh_km,errz_km,time_utc,quality_pass
1094335101.731576,-8.889418,111.112688,28.542643,0.170173,24,324.224,82.9252,4.59,5.77,2004-09-04 21:58:21.731575966+00:00,False
1094339682.041587,-7.773281,110.049599,13.491943,0.120418,10,125.824,7.0291,1.29,2.42,2004-09-04 23:14:42.041587114+00:00,True
1094358738.24865,-9.154208,111.365333,0.129557,0.314046,32,323.796,120.661,8.16,9.68,2004-09-05 04:32:18.248650074+00:00,False
1094386745.480172,-8.268939,109.755189,75.568359,0.226099,11,292.37,57.7636,11.17,10.26,2004-09-05 12:19:05.480171919+00:00,False
1094396265.034161,-6.716097,110.721841,9.991781,0.24769,24,123.73,9.9448,1.53,3.38,2004-09-05 14:57:45.034161091+00:00,True
1094417978.066593,-9.004028,111.783783,11.824219,0.33909,10,344.482,138.784,30.36,37.51,2004-09-05 20:59:38.066592931+00:00,False
1094427129.456097,-7.59906,111.215015,1.07666,0.16767,9,269.443,9.94979,5.85,6.15,2004-09-05 23:32:09.456096888+00:00,False
1094441226.91761,-7.760437,110.684136,39.496094,0.102245,10,249.201,12.4181,3.75,1.91,2004-09-06 03:27:06.917609930+00:00,True
1094447685.114773,-8.595645,110.569946,71.615234,0.12662,10,303.995,54.7347,11.57,10.99,2004-09-06 05:14:45.114773035+00:00,False
1094479427.714408,-8.494208,111.548928,124.405924,0.477696,94,293.04,80.2464,3.93,2.89,2004-09-06 14:03:47.714407921+00:00,True
1094484366.060705,-8.520556,109.953185,30.025065,0.0971307,9,302.993,76.749,5.87,11.56,2004-09-06 15:26:06.060704947+00:00,False
1094489438.754994,-8.279478,109.196049,55.802734,0.263143,11,303.187,74.2302,10.31,15.94,2004-09-06 16:50:38.754993916+00:00,False
1094489565.905526,-8.512652,110.579254,20.96582,0.229688,13,292.259,55.5607,4.84,13.03,2004-09-06 16:52:45.905525923+00:00,True
1094489880.079113,-8.300556,109.169353,51.190755,0.43194,16,302.3,77.6206,7.69,17.16,2004-09-06 16:58:00.079113007+00:00,False
1094492014.047122,-8.2584,109.174819,59.426432,0.131337,11,304.878,73.1834,11.24,15.14,2004-09-06 17:33:34.047122002+00:00,False
1094495594.213823,-7.610257,109.065262,190.208984,0.340677,31,297.133,47.0321,13.26,4.96,2004-09-06 18:33:14.213823080+00:00,False
1094504005.266139,-8.236005,111.465704,14.047852,0.207657,19,317.872,57.4209,3.74,7.01,2004-09-06 20:53:25.266139030+00:00,False
1094512560.558182,-8.179358,109.180407,67.003255,0.220444,18,304.574,65.235,11.54,14.51,2004-09-06 23:16:00.558182001+00:00,False
1094523866.987078,-8.347981,109.771017,68.979818,0.154441,10,310.567,64.4197,8.65,10.26,2004-09-07 02:24:26.987077951+00:00,False
1094558149.299203,-8.344029,111.489936,1.694336,0.178935,17,322.595,65.2723,5.67,7.47,2004-09-07 11:55:49.299202919+00:00,False
1094568281.381215,-8.056844,110.329027,95.745768,0.198431,18,206.617,18.8745,8.82,4.13,2004-09-07 14:44:41.381215096+00:00,False
1094569028.513947,-8.46325,110.855606,25.701335,0.320874,42,285.363,36.1922,2.49,3.66,2004-09-07 14:57:08.513947010+00:00,True
1094569734.625027,-8.259718,109.184133,62.473633,0.371074,40,294.755,72.841,5.38,9.95,2004-09-07 15:08:54.625026941+00:00,False
1094570758.310542,-8.832771,110.202035,39.990234,0.377956,21,306.979,91.802,5.8,12.14,2004-09-07 15:25:58.310542107+00:00,False
1094575801.690901,-8.881513,111.128675,25.083659,0.150446,23,324.395,90.3454,4.88,8.29,2004-09-07 16:50:01.690901041+00:00,False
1094577277.535313,-8.459957,110.896225,23.27181,0.145612,13,319.44,37.1849,3.95,5.59,2004-09-07 17:14:37.535312891+00:00,False
1094578250.007454,-8.270915,110.267035,36.243001,0.219176,26,257.523,31.1106,2.6,2.59,2004-09-07 17:30:50.007453918+00:00,True
1094578293.859157,-8.469179,109.653583,67.662109,0.281261,26,276.287,82.525,6.49,12.09,2004-09-07 17:31:33.859157085+00:00,False
1094581435.229984,-9.101513,110.00436,18.248047,0.297908,18,318.564,127.847,7.55,22.96,2004-09-07 18:23:55.229984045+00:00,False
1094592768.587391,-8.519238,109.949191,42.13151,0.28582,23,266.634,72.561,4.1,7.26,2004-09-07 21:32:48.587390900+00:00,True
1094611439.502491,-9.636363,111.561629,82.321615,0.704312,22,321.853,224.456,17.27,46.24,2004-09-08 02:43:59.502490997+00:00,False
1094643310.787552,-6.698971,110.760963,11.185954,0.133256,18,177.424,6.30609,1.0,0.86,2004-09-08 11:35:10.787552118+00:00,True
1094668476.356241,-7.847383,109.787878,112.79362,0.289894,13,202.881,24.8175,11.54,4.96,2004-09-08 18:34:36.356240988+00:00,False
1094693974.331107,-7.634299,111.10841,7.685791,0.372195,36,97.1549,2.80535,1.6,1.77,2004-09-09 01:39:34.331106901+00:00,True
1094743122.674204,-7.794688,108.990178,103.899089,0.292403,18,309.099,56.2213,12.78,7.97,2004-09-09 15:18:42.674204111+00:00,False
1094747232.537437,-8.848579,109.828718,33.072266,0.341999,25,280.474,110.202,5.37,15.71,2004-09-09 16:27:12.537436962+00:00,False
1094757676.424441,-9.056723,110.279225,59.920573,0.423458,28,302.631,111.933,6.84,16.16,2004-09-09 19:21:16.424441099+00:00,False
1094762745.354049,-8.398041,109.741627,49.049479,0.282567,16,295.622,70.8478,6.24,11.01,2004-09-09 20:45:45.354048967+00:00,False
1094831364.859298,-8.873609,110.952663,32.495768,0.222242,19,302.755,89.4212,4.16,10.63,2004-09-10 15:49:24.859297991+00:00,False
1094836948.230817,-7.627054,111.119697,8.22111,0.215131,19,131.744,1.93705,0.96,0.8,2004-09-10 17:22:28.230817080+00:00,True
1094847778.612619,-8.500795,112.285541,123.005859,0.332087,35,319.164,119.082,10.51,6.47,2004-09-10 20:22:58.612618923+00:00,False
1094865516.547559,-8.806424,110.250047,88.745443,0.403515,10,296.92,86.9081,16.37,18.59,2004-09-11 01:18:36.547559023+00:00,False
1094867000.039316,-7.533192,109.875442,10.053548,0.262886,16,166.711,13.2972,1.47,2.98,2004-09-11 01:43:20.039315939+00:00,True
1094884768.816643,-8.9184,111.099402,17.506836,0.479017,68,304.018,75.2784,3.26,4.23,2004-09-11 06:39:28.816643+00:00,False
1094888477.527845,-8.073969,111.298993,134.865234,0.288719,10,258.365,7.38987,22.44,5.59,2004-09-11 07:41:17.527844906+00:00,False
1094896405.429187,-8.109538,110.501992,124.570638,0.236024,31,200.72,7.91511,6.79,2.51,2004-09-11 09:53:25.429187059+00:00,False
1094942508.787891,-8.471155,111.104678,32.784017,0.0996669,13,276.565,31.8894,3.01,3.4,2004-09-11 22:41:48.787890911+00:00,True
1095002259.400208,-8.334149,111.470605,4.947428,0.446281,75,284.425,31.5677,2.95,2.71,2004-09-12 15:17:39.400207996+00:00,True
1095013284.918218,-8.903909,109.121898,224.304687,0.655825,10,346.739,197.62,85.96,68.84,2004-09-12 18:21:24.918217897+00:00,False
1095020315.379942,-8.46852,110.79834,21.99528,0.224856,18,265.253,40.6218,2.6,5.23,2004-09-12 20:18:35.379941940+00:00,True
1095094472.203661,-8.444149,110.810973,23.107096,0.181621,15,270.599,40.1714,2.63,6.35,2004-09-13 16:54:32.203660965+00:00,True
1095130681.584299,-7.275647,109.058386,121.19401,0.397287,11,336.698,65.0022,61.37,32.6,2004-09-14 02:58:01.584299088+00:00,False
1095148580.65232,-10.134326,112.363511,166.819661,0.890182,36,336.69,246.825,17.47,25.96,2004-09-14 07:56:20.652319908+00:00,False
1095153118.433255,-8.57852,110.001064,29.366211,0.476199,63,256.466,74.724,2.6,4.07,2004-09-14 09:11:58.433254957+00:00,True
1095163099.966061,-8.944747,110.750047,68.568034,0.341874,38,294.514,86.3877,6.09,10.51,2004-09-14 11:58:19.966061115+00:00,False
1095166145.498789,-8.625945,111.424043,14.541992,0.380311,51,311.172,50.3286,3.1,4.95,2004-09-14 12:49:05.498789072+00:00,False
1095179607.53541,-10.131692,111.627468,150.842448,0.398829,23,338.932,225.64,25.14,22.2,2004-09-14 16:33:27.535409927+00:00,False
1095183128.056279,-9.03828,110.319254,28.130859,0.244684,10,325.367,108.766,9.57,19.97,2004-09-14 17:32:08.056278944+00:00,False
1095183491.832575,-8.567981,111.450546,32.001628,0.245362,33,318.578,46.8825,3.47,3.21,2004-09-14 17:38:11.832575083+00:00,False
1095190318.889501,-8.174089,110.867986,95.004557,0.220863,37,176.259,1.66284,4.2,1.85,2004-09-14 19:31:58.889501095+00:00,True
1095192047.614768,-8.451394,110.80765,22.24235,0.192411,22,263.275,41.0037,2.28,5.29,2004-09-14 20:00:47.614768028+00:00,True
1095194527.852562,-8.581154,111.453243,24.095378,0.215207,21,328.648,53.8193,4.81,6.44,2004-09-14 20:42:07.852561951+00:00,False
1095196080.270234,-8.574568,111.427914,26.154297,0.162319,8,339.665,52.143,9.18,13.82,2004-09-14 21:08:00.270234108+00:00,False
1095199635.904151,-7.921814,110.656942,15.653809,0.210856,20,110.569,4.96593,1.07,1.17,2004-09-14 22:07:15.904150963+00:00,True
1095218862.361846,-8.921034,110.317978,24.918945,0.431161,26,300.653,99.6553,4.08,10.79,2004-09-15 03:27:42.361845970+00:00,False
1095237388.866088,-7.448222,109.925385,17.671549,0.260661,10,296.828,26.923,5.89,7.35,2004-09-15 08:36:28.866087914+00:00,False
1095245181.156918,-8.790615,109.604875,41.63737,0.458494,37,285.666,116.62,5.99,16.07,2004-09-15 10:46:21.156918049+00:00,False
1095246098.483625,-8.701035,110.308756,39.001953,0.472886,23,284.15,73.5892,5.78,8.73,2004-09-15 11:01:38.483624935+00:00,False
1095249538.97048,-8.010736,110.282484,101.593099,0.381974,11,200.76,32.4413,17.55,6.61,2004-09-15 11:58:58.970479965+00:00,False
1095250527.507226,-8.780076,109.764859,33.072266,0.307707,15,308.09,107.878,8.43,17.79,2004-09-15 12:15:27.507225990+00:00,False
1095273920.912387,-8.927621,111.796848,19.236328,0.235408,24,335.995,105.669,9.06,9.79,2004-09-15 18:45:20.912386894+00:00,False
1095274157.889338,-9.043549,111.258349,15.942057,0.302803,17,323.812,101.276,7.57,12.5,2004-09-15 18:49:17.889338017+00:00,False
1095274326.863703,-7.834209,108.418232,143.595052,0.413767,16,335.327,151.195,37.21,44.01,2004-09-15 18:52:06.863703012+00:00,False
1095276751.500866,-8.337442,109.169227,40.319661,0.215434,12,314.188,81.3092,8.82,17.36,2004-09-15 19:32:31.500865935+00:00,False
1095276805.242014,-8.312412,111.370034,119.135091,0.227988,35,309.88,22.8946,6.34,2.39,2004-09-15 19:33:25.242013931+00:00,False
1095287075.985581,-7.681395,112.699308,137.335938,0.357545,9,315.659,165.618,30.77,55.3,2004-09-15 22:24:35.985580921+00:00,False
1095334654.77743,-7.602353,112.108804,185.761719,0.406984,9,294.985,110.801,53.31,54.06,2004-09-16 11:37:34.777430058+00:00,False
1095351728.362335,-8.137203,110.277094,119.052734,0.302956,28,228.62,17.0417,6.19,3.08,2004-09-16 16:22:08.362334967+00:00,False
1095352134.667213,-8.859118,111.82327,27.142578,0.290966,22,335.156,98.5253,10.33,10.44,2004-09-16 16:28:54.667212963+00:00,False
1095366698.248012,-8.79325,111.111195,61.897135,0.225445,8,328.298,75.4623,25.58,27.72,2004-09-16 20:31:38.248012066+00:00,False
1095381603.442666,-7.491695,112.91093,97.804688,1.04644,9,323.785,198.591,35.08,59.0,2004-09-17 00:40:03.442666054+00:00,False
1095421616.480195,-7.351395,110.031109,8.98291,0.243693,19,121.043,10.1269,1.57,1.53,2004-09-17 11:46:56.480195045+00:00,True
1095423343.124379,-8.576544,110.733144,28.007324,0.243745,43,264.523,47.159,2.12,3.97,2004-09-17 12:15:43.124378920+00:00,True
1095426722.234225,-8.487622,108.404172,131.076823,0.58701,15,318.705,211.849,28.47,60.28,2004-09-17 13:12:02.234225035+00:00,False
1095429485.083702,-8.122053,110.158003,97.598796,0.344441,51,206.803,23.159,4.12,2.27,2004-09-17 13:58:05.083702087+00:00,True
1095432981.286883,-8.304508,111.396643,118.970378,0.302369,37,310.69,23.7492,8.32,2.42,2004-09-17 14:56:21.286883116+00:00,False
1095441113.878202,-8.885465,110.191326,32.413411,0.392137,17,297.409,97.5869,7.08,16.48,2004-09-17 17:11:53.878201962+00:00,False
1095441493.409247,-9.077801,110.631407,32.248698,0.392804,8,323.171,126.315,61.34,40.39,2004-09-17 17:18:13.409246922+00:00,False
1095444557.933172,-8.811693,111.268531,50.202474,0.218965,11,323.625,75.4874,14.74,21.06,2004-09-17 18:09:17.933171988+00:00,False
1095454060.899569,-8.683909,110.33675,46.166992,0.355961,25,292.493,70.6596,5.38,8.19,2004-09-17 20:47:40.899569035+00:00,False
1095498766.640271,-8.384867,111.629858,130.912109,0.352218,24,329.338,48.6462,12.72,3.5,2004-09-18 09:12:46.640270948+00:00,False
1095501746.3692,-8.607502,110.400737,39.08431,0.408448,23,280.698,60.2782,4.47,6.51,2004-09-18 10:02:26.369199991+00:00,True
1095506260.210637,-7.715976,110.011107,13.121338,0.120505,10,135.739,9.27352,1.21,1.74,2004-09-18 11:17:40.210637093+00:00,True
1095544273.37522,-8.405286,110.955428,86.480632,0.503453,84,242.877,26.4076,2.97,1.78,2004-09-18 21:51:13.375220060+00:00,False
1095551269.37123,-8.856483,110.140686,26.31901,0.395764,8,331.826,97.5493,25.38,36.09,2004-09-18 23:47:49.371229887+00:00,False
1095572223.831142,-8.874927,110.202001,34.719401,0.301967,9,310.915,96.0275,8.69,17.84,2004-09-19 05:37:03.831141949+00:00,False
1095606942.130487,-8.549538,111.402542,24.754232,0.230845,9,326.753,48.6166,7.48,9.02,2004-09-19 15:15:42.130486965+00:00,False
1095614573.005119,-8.2887,110.243727,30.025065,0.104432,8,265.78,54.7994,4.73,10.8,2004-09-19 17:22:53.005119085+00:00,True
1095619289.008363,-9.029058,111.163612,2.023763,0.42383,43,302.512,87.1193,6.02,4.82,2004-09-19 18:41:29.008363008+00:00,False
1095633619.894474,-8.379598,111.246348,111.805339,0.177268,15,288.227,27.5475,12.35,5.11,2004-09-19 22:40:19.894474030+00:00,False
1095635470.29137,-6.904809,111.296183,-1.72347,0.0806468,9,129.07,18.2504,3.89,7.13,2004-09-19 23:11:10.291369915+00:00,True
1095639196.523714,-8.436244,110.800313,30.025065,0.215478,11,262.412,37.8219,3.76,4.87,2004-09-20 00:13:16.523714066+00:00,True
1095655327.852839,-8.320316,111.412656,121.111654,0.213195,31,301.213,26.2104,6.57,2.34,2004-09-20 04:42:07.852838993+00:00,False
1095682040.256784,-8.664148,110.362078,39.990234,0.360996,10,279.939,83.1249,8.35,17.2,2004-09-20 12:07:20.256783961+00:00,False
1095686072.699437,-8.924986,112.38625,2.929688,0.231707,9,350.369,151.021,34.57,28.71,2004-09-20 13:14:32.699436903+00:00,False
1095687265.102492,-8.823549,110.979264,34.966471,0.277096,31,294.39,70.5705,3.61,6.38,2004-09-20 13:34:25.102492094+00:00,True
1095689110.756176,-8.527143,111.124082,92.039714,0.0477141,9,324.379,38.4392,12.58,6.76,2004-09-20 14:05:10.756175995+00:00,False
1095692530.569502,-8.435586,110.798315,24.79541,0.260714,37,251.892,29.993,2.09,2.64,2004-09-20 15:02:10.569502115+00:00,True
1095698532.916087,-8.342053,110.282971,22.077637,0.333371,55,241.968,38.2935,1.93,3.58,2004-09-20 16:42:12.916086912+00:00,True
1095704417.397099,-8.807741,110.528661,36.613607,0.380609,37,284.2,78.2869,3.67,6.9,2004-09-20 18:20:17.397099018+00:00,True
1095709125.886822,-8.814328,110.919262,106.699219,0.355356,11,312.82,84.9819,32.16,31.45,2004-09-20 19:38:45.886821985+00:00,False
1095709838.136749,-8.397382,110.336206,45.219889,0.298873,38,255.645,42.6764,2.99,2.92,2004-09-20 19:50:38.136749029+00:00,True
1095724451.764667,-8.864388,110.420669,36.366536,0.410475,20,292.894,88.7649,5.34,12.78,2004-09-20 23:54:11.764667034+00:00,False
1095738466.586496,-8.291993,111.004552,14.171387,0.166788,19,241.452,11.7807,1.71,1.55,2004-09-21 03:47:46.586496115+00:00,True
1095796329.723612,-8.614089,112.187475,79.686198,0.269879,11,331.956,114.294,19.73,25.69,2004-09-21 19:52:09.723612070+00:00,False
1095828911.69623,-8.917082,110.13796,65.35612,0.45978,35,275.679,104.167,6.51,14.36,2004-09-22 04:55:11.696229935+00:00,False
1095833485.432852,-8.346664,109.620563,66.920898,0.296995,31,264.979,73.5406,5.62,7.6,2004-09-22 06:11:25.432852030+00:00,False
1095835728.005615,-8.874927,111.177997,30.766276,0.235586,20,310.006,77.4666,4.5,7.51,2004-09-22 06:48:48.005614996+00:00,False
1095848175.685783,-8.473131,110.749729,21.954102,0.245186,17,271.077,44.6547,2.69,6.28,2004-09-22 10:16:15.685782909+00:00,True
1095868542.85469,-8.749777,111.024486,46.331706,0.237345,21,302.424,58.4735,4.69,9.1,2004-09-22 15:55:42.854690075+00:00,False
1095871272.3195,-8.279478,111.602928,101.593099,0.249514,19,294.532,40.2805,7.26,3.65,2004-09-22 16:41:12.319499969+00:00,False
1095944677.097944,-7.522653,109.876786,10.053548,0.140803,13,163.01,14.4322,1.18,2.07,2004-09-23 13:04:37.097944021+00:00,True
1095944927.057659,-7.524958,109.87645,12.215413,0.196918,21,65.3789,14.184,0.87,3.52,2004-09-23 13:08:47.057658911+00:00,True
1095946148.187726,-7.47391,109.880841,17.13623,0.160153,8,200.072,18.0871,3.7,3.71,2004-09-23 13:29:08.187726021+00:00,True
1095947507.411071,-8.778759,110.891229,36.77832,0.228604,18,299.701,67.2866,4.19,8.52,2004-09-23 13:51:47.411071062+00:00,True
1095967791.373815,-10.042111,108.817648,41.143229,0.509311,39,321.909,272.882,10.71,37.02,2004-09-23 19:29:51.373815060+00:00,False
1095972256.479912,-8.910495,111.040717,33.97819,0.339886,43,301.315,75.4092,4.17,7.91,2004-09-23 20:44:16.479912043+00:00,False
1095973397.470826,-8.346664,109.551327,57.202799,0.337218,31,271.578,74.8982,4.75,9.3,2004-09-23 21:03:17.470825911+00:00,True
1095975075.469774,-8.215257,110.938236,16.12736,0.186305,16,217.003,7.35817,1.55,1.36,2004-09-23 21:31:15.469774008+00:00,True
1095995760.221654,-7.797982,111.402833,14.006673,0.194472,29,230.433,31.0766,1.71,3.3,2004-09-24 03:16:00.221653938+00:00,True
1095997461.656458,-8.860436,111.163304,34.307617,0.31808,29,304.632,68.3724,4.43,7.43,2004-09-24 03:44:21.656457901+00:00,False
1096001091.628291,-9.00798,110.723415,31.17806,0.348931,29,298.581,95.8576,4.0,10.55,2004-09-24 04:44:51.628290892+00:00,True
1096006518.958665,-7.514748,109.871482,13.018392,0.200376,11,157.782,15.3928,1.71,4.57,2004-09-24 06:15:18.958664894+00:00,True
1096037789.499324,-8.076604,112.089352,124.488281,0.114547,9,350.101,90.6608,32.82,17.34,2004-09-24 14:56:29.499324083+00:00,False
1096044514.535417,-9.383429,108.794246,70.46224,0.518302,26,318.786,204.273,18.79,45.25,2004-09-24 16:48:34.535417080+00:00,False
1096053686.058204,-8.26367,111.47509,104.228516,0.186685,21,320.293,27.021,9.8,3.18,2004-09-24 19:21:26.058203936+00:00,False
1096115161.404311,-8.803789,110.375358,34.884115,0.34239,15,288.586,81.9885,6.18,11.12,2004-09-25 12:26:01.404310942+00:00,False
1096118320.223078,-8.101634,110.70425,130.500326,0.190534,32,150.964,9.35698,7.31,2.36,2004-09-25 13:18:40.223078012+00:00,False
1096128255.345432,-7.618161,108.360815,159.736979,0.456912,15,335.933,135.486,33.88,31.19,2004-09-25 16:04:15.345432043+00:00,False
1096128737.521311,-8.334807,108.484883,130.747396,0.359771,12,339.598,132.167,47.94,45.7,2004-09-25 16:12:17.521311045+00:00,False
1096128740.89981,-7.955407,108.593203,183.455729,0.560491,15,304.953,263.449,36.73,70.94,2004-09-25 16:12:20.899810076+00:00,False
1096142426.623227,-8.986902,111.112853,23.930664,0.366112,26,307.21,88.7791,5.3,8.44,2004-09-25 20:00:26.623226881+00:00,False
1096145624.55614,-8.769537,110.511329,88.086589,0.152002,13,314.282,75.5772,12.37,14.65,2004-09-25 20:53:44.556139946+00:00,False
1096153011.595943,-8.075287,110.350308,99.53418,0.327219,16,208.729,7.80595,8.8,3.64,2004-09-25 22:56:51.595942974+00:00,False
1096186974.742144,-8.878879,110.451333,33.97819,0.430598,44,272.99,88.8085,3.27,6.98,2004-09-26 08:22:54.742144108+00:00,True
1096201124.66301,-8.917082,110.746027,39.990234,0.258245,11,300.806,93.2061,8.8,19.45,2004-09-26 12:18:44.663009882+00:00,False
1096220464.022433,-8.296604,110.296974,15.036133,0.200521,9,284.67,39.4732,4.39,8.07,2004-09-26 17:41:04.022433043+00:00,True
1096223949.632371,-7.844748,108.279879,149.52474,0.523247,16,331.654,150.821,39.29,50.22,2004-09-26 18:39:09.632370949+00:00,False
1096226295.652686,-7.855287,111.056534,92.863281,0.573881,24,237.316,27.7542,34.25,32.78,2004-09-26 19:18:15.652686119+00:00,False
1096257994.964797,-8.466544,111.739311,113.946615,0.225915,16,333.743,63.6985,17.28,8.08,2004-09-27 04:06:34.964797020+00:00,False
1096300770.490623,-8.569298,109.727967,46.908203,0.461905,77,267.641,83.9647,3.4,6.55,2004-09-27 15:59:30.490622997+00:00,True
1096307312.963135,-8.424388,111.568713,112.628906,0.225907,18,327.858,46.2779,14.52,6.61,2004-09-27 17:48:32.963135004+00:00,False
1096308294.829554,-7.863191,111.920959,-2.835286,0.445116,18,298.577,77.4549,10.61,8.1,2004-09-27 18:04:54.829554081+00:00,False
1096310426.545461,-8.679957,109.359937,51.190755,0.352608,18,299.149,112.432,8.32,18.9,2004-09-27 18:40:26.545460939+00:00,False
1096314194.278786,-8.305825,111.74146,123.005859,0.309433,33,329.983,55.5063,10.13,3.82,2004-09-27 19:43:14.278785944+00:00,False
1096334226.954533,-8.98822,110.658049,22.695312,0.38637,12,303.689,94.3808,7.24,14.47,2004-09-28 01:17:06.954533100+00:00,False
1096338486.059361,-8.770855,111.18447,44.025716,0.25721,36,304.209,58.4042,3.67,5.7,2004-09-28 02:28:06.059360981+00:00,False
1096373445.104164,-8.816963,111.081905,21.871745,0.316997,11,316.614,69.6759,8.17,14.17,2004-09-28 12:10:45.104163885+00:00,False
1096386819.581314,-8.552172,111.458499,77.956706,0.272867,39,319.058,46.1407,5.27,3.26,2004-09-28 15:53:39.581314087+00:00,False
1096401418.032029,-8.395406,111.278337,95.333984,0.176519,22,295.569,29.2186,7.51,3.56,2004-09-28 19:56:58.032028913+00:00,False
1096417349.973779,-7.318461,109.503854,2.888509,0.125926,9,254.061,9.61778,2.57,2.36,2004-09-29 00:22:29.973778963+00:00,True
1096422391.193247,-8.529777,108.830213,33.566406,0.195887,10,316.513,119.09,12.78,24.69,2004-09-29 01:46:31.193247080+00:00,False
1096440002.21645,-8.665466,111.096326,59.673503,0.168226,27,292.707,53.0439,4.21,4.9,2004-09-29 06:40:02.216449976+00:00,True
1096463002.784024,-9.109417,112.189754,10.50651,0.235143,8,349.819,148.296,29.67,27.57,2004-09-29 13:03:22.784024+00:00,False
1096472006.225282,-8.836723,111.453896,20.96582,0.237701,35,320.228,80.8549,4.98,6.69,2004-09-29 15:33:26.225281954+00:00,False
1096477853.071612,-8.127981,111.055576,112.217122,0.232635,31,71.4756,7.32173,5.92,2.22,2004-09-29 17:10:53.071611881+00:00,False
1096478814.950936,-9.973608,109.518893,40.154948,0.43855,15,318.434,253.679,17.6,49.89,2004-09-29 17:26:54.950936079+00:00,False
1096479567.640906,-8.250496,108.442718,175.549479,0.580262,24,331.855,225.628,33.15,61.97,2004-09-29 17:39:27.640906096+00:00,False
1096486175.097144,-9.810255,112.711928,41.143229,0.517627,17,348.38,241.895,33.47,42.73,2004-09-29 19:29:35.097143888+00:00,False
1096535841.561282,-8.700376,110.681246,39.537272,0.290911,42,276.886,62.0588,2.72,4.12,2004-09-30 09:17:21.561281919+00:00,True
1096542070.547768,-7.518371,109.873138,13.533122,0.165655,21,122.402,14.9648,0.81,2.31,2004-09-30 11:01:10.547768116+00:00,True
1096558172.937669,-8.627262,110.911056,54.814453,0.0997558,8,298.243,68.0524,15.75,21.18,2004-09-30 15:29:32.937669039+00:00,False
1096576693.551458,-8.832771,111.033936,93.027995,0.31369,44,297.182,67.1253,6.07,5.55,2004-09-30 20:38:13.551457882+00:00,False
1096583600.271042,-8.061784,111.314602,6.326904,0.130109,16,276.786,9.43191,1.66,1.26,2004-09-30 22:33:20.271042109+00:00,True
1096603593.660283,-8.294628,110.27634,20.101074,0.208764,21,252.905,33.3401,2.4,4.23,2004-10-01 04:06:33.660283089+00:00,True
1096607731.0217,-7.810497,109.819853,113.123047,0.348237,15,274.947,19.5702,13.62,5.34,2004-10-01 05:15:31.021699905+00:00,False
1096613959.081222,-8.701035,110.367395,38.013672,0.352948,11,297.389,77.3718,7.45,15.55,2004-10-01 06:59:19.081222057+00:00,False
1096627155.201067,-7.218342,109.567814,8.653483,0.153324,11,269.269,5.27279,3.83,1.82,2004-10-01 10:39:15.201066971+00:00,True
1096637599.699958,-9.064627,111.210369,23.848307,0.338886,10,322.645,103.818,10.99,20.23,2004-10-01 13:33:19.699958086+00:00,False
1096641614.092088,-8.780076,110.378031,37.025391,0.381311,34,267.629,79.3689,4.08,7.42,2004-10-01 14:40:14.092087984+00:00,True
1096642485.605095,-8.797202,111.421801,36.448893,0.261171,39,319.161,67.0082,3.94,6.1,2004-10-01 14:54:45.605094910+00:00,False
1096652062.003114,-8.903909,110.295318,74.085937,0.273739,25,302.781,95.2053,8.18,15.98,2004-10-01 17:34:22.003113985+00:00,False
1096653196.065368,-8.346664,111.663034,-0.117513,0.261892,16,331.791,49.5077,6.73,5.29,2004-10-01 17:53:16.065367937+00:00,False
1096656312.77579,-7.789419,111.883477,1.776693,0.240391,13,326.714,75.8821,17.59,13.11,2004-10-01 18:45:12.775789976+00:00,False
1096659896.299146,-7.830257,110.16423,126.382487,0.266113,34,118.743,9.2693,9.17,2.51,2004-10-01 19:44:56.299145937+00:00,False
1096668187.772206,-8.922352,111.284765,20.883464,0.162799,9,332.993,87.808,10.66,18.11,2004-10-01 22:03:07.772206068+00:00,False
1096668618.34863,-8.801154,110.783275,37.025391,0.429785,9,296.334,91.513,11.64,18.51,2004-10-01 22:10:18.348629951+00:00,False
1096670598.238306,-8.488939,109.742781,65.273763,0.431408,82,262.294,74.8938,3.99,7.46,2004-10-01 22:43:18.238306046+00:00,True
1096678687.554482,-8.286065,110.278342,25.413086,0.133649,10,262.56,32.3637,3.36,4.86,2004-10-02 00:58:07.554481983+00:00,True
1096727198.495146,-8.178041,110.243798,123.25293,0.337036,57,209.56,22.8302,5.57,2.47,2004-10-02 14:26:38.495146036+00:00,False
1096738996.123832,-8.996124,110.244584,66.014974,0.464987,47,279.518,106.718,5.56,13.37,2004-10-02 17:43:16.123831987+00:00,False
1096742127.591457,-8.469179,110.239614,10.01237,0.104291,9,327.732,55.585,8.42,8.54,2004-10-02 18:35:27.591456890+00:00,False
1096742322.725812,-7.571395,110.138519,3.38265,0.126193,11,154.423,8.14119,1.24,2.43,2004-10-02 18:38:42.725811958+00:00,True
1096750795.686886,-8.519238,109.480305,11.824219,0.193462,11,288.254,93.7317,14.07,27.17,2004-10-02 20:59:55.686886072+00:00,False
1096816435.538557,-8.769537,110.484671,40.319661,0.304604,19,298.312,75.8915,5.22,9.94,2004-10-03 15:13:55.538557053+00:00,False
1096832521.795884,-8.915765,111.182073,30.025065,0.221714,36,313.255,74.5128,3.65,5.12,2004-10-03 19:42:01.795883894+00:00,False
1096836363.893675,-8.415167,111.277045,101.675456,0.175814,26,295.937,21.914,7.98,3.21,2004-10-03 20:46:03.893675089+00:00,False
